id1,id2,class
959015,1366516,d
828513,1318996,d
1288280,171468,d
993080,1089647,s
1108364,1319225,d
662074,1202955,d
169927,788825,d
822441,828198,d
1318848,1125720,d
662602,72562,d
1319064,1046318,d
1318893,828614,d
661915,1299250,s
982845,672027,d
716492,662804,d
828201,663031,d
1059024,714016,d
789422,982700,d
993049,1374674,d
1114927,180553,d
982829,944669,s
992614,958929,d
714083,1373289,d
1089330,1288117,d
1288075,1288254,s
374817,1089512,d
819527,822470,d
160184,939006,d
1124395,1108416,d
827968,662219,d
1313744,816471,d
230109,959403,d
671966,1366558,d
1366628,1366829,s
423296,519375,d
662586,1124541,d
399047,601009,d
97937,482402,d
1298441,822310,s
1002739,982756,s
72459,593737,d
1288022,1366438,s
560480,558824,d
959869,1159122,d
714077,982655,s
671843,828036,d
1241214,120682,d
331277,602648,d
1298650,968798,d
993134,1298879,d
501132,207863,d
959310,120737,d
507011,476735,d
97704,207826,d
1374279,120681,d
959088,731106,d
97704,490601,d
476634,1298695,d
662777,819386,d
593730,958766,s
959163,593332,s
982897,376137,d
714098,1366696,s
1366612,1366764,s
393058,1040773,d
1366648,655346,s
1125352,1004207,d
120681,662439,d
1124966,1124590,d
291161,568888,d
731685,828668,d
1059574,1059099,d
662579,716445,d
788838,1002913,d
1240110,655893,d
980130,1318928,d
1002832,982655,s
662137,1058887,d
959078,982742,d
959484,789495,d
519464,593755,d
160353,179731,d
822116,822421,s
661804,992867,d
1125372,816486,d
1089887,1107845,d
816532,1119051,d
816552,944686,d
215523,944717,d
828302,822330,d
591339,1287929,d
1326339,1124490,d
656056,1318898,d
958688,593616,d
1319331,732099,d
1319230,1318955,d
1124731,559482,d
982648,656023,s
1089918,1058991,s
98435,72519,d
959904,662324,d
734135,731094,s
655933,1348358,d
1268483,992713,d
1124599,663130,d
1001498,97474,d
959938,1043819,d
500855,519436,d
1411507,1363649,d
1124841,1318825,d
401039,230109,d
1125192,1313847,d
1089904,413975,d
731255,97464,d
1366451,1292595,s
1298939,982882,d
1017606,1125126,d
698903,938956,d
368545,804591,d
980122,960007,d
1298950,1298831,d
783986,1374533,d
387652,662149,s
374210,180557,d
789407,1240506,d
1124086,1058448,s
788891,787459,s
602688,1366665,d
663149,663325,d
1299007,1124173,d
1088079,663264,d
593322,383103,d
1348226,1040751,d
672098,406979,d
1046634,944717,s
1003914,1313811,d
1125468,1002832,d
1089748,1124146,s
1195593,1108368,s
1366678,1088077,s
959352,453771,d
1298466,1040907,d
1366684,1366496,s
959967,1059040,d
1412708,123390,d
1288010,1125313,d
822242,1124504,d
662669,663031,d
120771,662387,d
731894,1059043,d
157284,97651,d
1373292,1298428,s
959015,959151,d
601005,178175,d
868210,329953,d
1313837,787710,d
662093,663230,d
1059460,1124343,d
671833,959944,d
602545,712508,d
1089499,662329,s
1087762,959096,d
1318882,731309,d
731101,1298619,d
383085,179754,d
1003957,731285,d
663194,662769,d
1058427,1058813,d
959159,1040851,d
1041126,224703,d
1119040,656087,s
1004068,376147,d
224681,452142,d
1124625,1114971,d
1102116,1288186,d
1125540,1374459,d
1366778,1366735,d
822505,663216,s
1124551,662921,d
1089685,982751,d
140429,17840,d
556309,1124748,d
1059357,633877,d
970703,982857,d
593801,1313910,d
958654,822369,d
822042,410984,d
21576,566791,d
731219,816518,d
671999,593665,d
1090094,1058849,s
117989,1288011,s
714007,944686,s
661884,985848,d
663080,497091,d
234046,959539,d
828166,383024,d
828671,733141,d
500806,636577,d
733146,501099,d
478005,210582,d
123429,1102103,d
1318851,1319047,s
1124215,1059052,d
1318823,959529,d
732107,1348207,d
1366696,1002903,s
509714,1319228,d
1003913,959455,d
655909,1366624,s
655984,944701,s
1288185,1046562,s
662327,1125015,d
133856,133871,d
731218,1002881,d
1043820,992441,d
662172,959706,d
1119053,1119018,s
455715,1366818,d
488046,788761,d
417593,120712,d
661989,98389,d
1125432,662862,s
375046,265678,d
992916,592744,d
1348299,1348266,s
1319092,1318872,s
959020,1326377,d
822531,1125401,d
669996,376139,d
1125574,423451,d
1118496,1366771,s
828567,731613,d
600942,1298486,d
122825,656087,d
788890,1088048,d
1125524,1141451,d
1046598,982765,s
655951,1366378,s
1288218,655864,s
992399,822060,d
383063,121277,d
793268,1271485,d
1374607,992763,d
1040902,789765,d
992831,1240093,d
662865,1374783,s
1124972,1089885,d
1017576,1195573,d
959399,1004058,d
1366624,714070,s
1374668,647832,d
375046,376042,s
447777,828206,d
1298941,822338,s
72472,1288286,d
1374217,1366695,d
593373,1116275,d
1287928,1374360,d
662214,1348318,d
1351877,180607,d
593372,662551,d
1058753,1124468,s
716410,959897,d
1089692,418408,d
655980,1118825,d
662984,1002807,d
827952,671957,d
731103,731656,d
311406,816565,s
1319290,471935,d
1089343,1298797,d
1059468,1366496,d
98432,712589,d
1058418,1298982,d
1087764,1287980,s
593657,555654,d
556313,662431,d
481350,672106,d
1374479,1141587,d
1366635,1002825,d
97510,291142,d
602653,653007,d
1124934,1374618,d
944713,1118983,d
1298518,992865,s
982830,1002838,s
559764,500867,d
418330,602641,d
784015,662456,d
1089737,662713,d
501122,1195321,d
992739,1298443,d
959082,959043,d
1108438,171490,d
656003,982843,d
816453,1118576,s
1125557,1124889,d
1003994,959227,d
1004138,959701,d
1124215,1059089,s
384858,392912,d
1108358,100183,d
453774,1374822,d
1124857,593575,d
471947,1366480,d
828815,1058623,d
982642,1087776,s
523660,593767,d
17871,169982,d
1374828,593547,d
401231,661940,d
1221902,959250,d
938882,1298821,d
329954,1059632,d
1363622,122906,d
992501,819561,d
932728,1125211,d
819430,663008,s
227205,1002885,d
399351,789603,d
1059166,219494,d
1238577,393004,d
560515,656055,d
1374499,1125613,d
662969,959186,d
1004130,617610,d
662885,1058748,d
992562,1089680,d
646250,992744,d
1373270,662093,d
661888,265485,s
1089879,982835,d
120249,1353747,d
1287881,1366612,d
958629,1374504,d
1363623,714071,d
1298690,1374414,s
959055,593724,d
1089476,1059109,d
661821,1125659,d
1125450,1374735,d
140437,72416,d
656045,1366739,s
120735,1124149,s
787778,234017,d
789135,789169,s
1089754,1089321,s
661894,992633,d
329987,672009,d
1326368,121254,d
789432,500985,d
1124330,1058801,d
1089415,1125675,d
992458,1125238,d
822488,1118823,d
478000,1124831,d
1348210,1348149,d
1089924,1089692,d
1124291,1058891,d
822184,593464,d
1348350,816455,d
1125641,822292,d
1041022,500965,d
1374669,1089483,d
661805,663146,d
958761,1058339,d
169975,1119044,d
661902,671960,d
1226931,958912,d
662142,117997,d
1298766,1058948,d
1003878,1059076,d
1090091,662682,d
557439,733143,d
1398181,157609,d
1059214,1298955,d
992680,959872,d
492932,1195321,d
714065,1287979,s
789135,1118630,d
992543,1288255,d
601004,72530,d
143410,207870,d
97859,1119044,d
828596,368537,d
959057,1058774,d
828437,828116,d
1313705,959800,d
1318858,1298825,d
828977,600950,d
122825,787467,d
636579,1002927,d
661887,1298953,d
1124172,1299002,d
1348281,424893,d
1058807,1087792,d
519450,1089884,d
789160,1240108,d
698903,453772,d
593771,1298988,d
146085,97548,d
1348181,816462,s
958902,828816,d
1366796,982854,s
1366806,982859,s
1199097,179779,d
662442,1124931,d
15810,1058572,d
1125432,993205,d
1298480,1004088,d
1271500,1374627,d
663316,656003,d
1004214,422221,d
655925,1366664,s
959755,646122,d
789138,601101,d
125600,471913,d
828262,1089324,d
958786,959207,d
960159,379064,d
374203,663271,d
1299122,1124397,d
1089921,992840,d
789763,646136,d
471934,492927,d
21590,97614,d
519440,399057,d
1125447,1058661,d
968705,1374719,d
959074,716508,d
1089973,1374819,d
480141,944702,d
828593,1287959,d
662820,1125144,s
21506,828820,d
1313837,1298670,d
1059512,959604,d
1411519,714137,d
1059571,662618,d
1089951,1374687,d
1119030,1202939,d
1298877,224676,d
1298790,1089865,d
663142,1125616,d
1089460,958867,d
655935,816573,d
1287828,1348314,d
1058854,593409,d
646164,478307,d
417607,1124863,d
619258,939102,d
1363572,655943,d
816550,179730,d
593390,661998,d
1059139,992430,d
959592,958867,s
1002843,1287890,s
1058467,958647,s
985721,1242386,d
1125202,1125660,d
1366726,1002847,s
992671,1124325,d
1089761,731830,d
958817,959293,d
1114972,827964,d
714046,982721,s
1058567,1116108,d
1087073,1298648,d
1366741,647819,d
816461,1288159,s
958969,662167,s
663216,822456,s
21582,374320,d
959840,633874,d
1374902,663007,d
1366572,1366391,d
478003,180566,d
960148,384457,d
868141,1348215,d
1317577,1046726,d
488038,125595,d
406975,500830,d
493742,1373246,d
1087764,1348280,s
463467,662457,s
1374324,1299238,d
350148,662284,d
1288004,662638,d
982784,655905,s
491070,656016,d
1374392,646362,d
592801,617593,d
593388,1059311,s
1058422,1003996,d
985839,1298617,d
476742,646234,d
714093,655876,s
399060,1299126,d
731242,731130,s
789557,789745,d
828994,125625,d
992967,224736,d
566856,633730,d
959841,1124599,d
1040982,662979,d
733043,1299104,d
602482,1046334,d
1374223,698927,d
1288172,982778,s
822464,1087749,d
656013,714007,s
982903,982746,s
661973,1089609,d
959361,1299219,d
140415,509705,d
1298989,600996,d
593466,1059646,s
1058845,1124365,d
568879,1288171,d
828816,828451,d
1058656,1124664,d
374244,815648,d
716371,1374265,d
592110,816724,d
1004250,1326389,d
868085,509853,d
1003864,1125243,d
1124693,1366486,d
993036,822379,s
734125,788717,d
714111,982804,s
787684,788740,d
1287760,1366647,d
992641,662248,d
734077,143394,d
97330,1319248,d
1374439,959114,s
15840,958701,d
1004180,662294,d
392874,827881,d
731127,731863,d
1141593,959286,d
1041113,828563,d
1059287,959358,d
1373279,731162,d
1298808,98195,d
1389226,97441,s
507009,1040972,d
959403,662091,s
1118984,982911,d
264063,480078,d
970810,1195321,d
1124231,716514,d
422221,993180,d
1287923,1119056,d
1040758,970733,d
959327,1125609,d
1058866,1351857,d
1058984,822484,d
662160,655981,d
821887,1108446,d
662856,1374286,d
662758,1108348,d
1046547,1046557,d
1125583,1125399,d
593705,993132,s
224770,1292609,d
619293,716472,d
1287778,992873,d
822337,1059056,d
655958,655899,s
476244,1124739,d
982923,1195635,d
1298823,1089886,s
1089970,1059369,d
698303,1005838,d
1374468,1288003,d
822234,1374369,d
993183,1374272,d
1089898,98391,d
1002809,1059013,d
1374258,716450,d
97192,120097,d
1366593,1348255,s
1366617,982896,s
733096,180576,d
383060,1004016,d
1298651,633873,d
968711,787713,d
992451,819493,d
734121,944714,d
1058461,992731,d
1374268,418324,d
1313714,593495,d
1046600,655939,d
1348152,1374712,d
944669,982752,s
1288013,982709,s
1288553,982635,s
1374609,959171,d
732201,633901,d
478008,509715,d
453776,1124438,d
1374490,332526,d
1108439,944691,d
655878,662346,d
602616,181187,d
1318883,331296,d
446080,393032,d
401244,662995,d
120703,663102,d
993096,1319155,d
1124871,822421,s
1089954,1298789,d
602503,593538,d
663032,992616,d
1004184,1058494,d
593527,224719,d
1348226,222816,d
1141327,828626,d
1125515,958822,d
265748,401222,d
1116110,649383,s
992821,602689,d
1298460,827902,d
1298913,960021,s
822342,471954,d
1124682,816546,d
1058423,661962,d
139619,1348219,d
593773,714011,d
1124667,1298616,s
1125385,1298446,d
714031,1326397,d
1366737,662035,d
384856,500919,d
593494,959081,s
1366378,1287769,d
646362,72462,d
592748,1058714,d
1366838,714016,s
789437,500965,d
1089460,716376,s
1374607,1017623,d
959197,1366817,d
559493,698826,d
661937,1238335,d
401072,1195579,d
1374405,1125221,d
387656,384453,d
1374460,959253,d
601016,1298957,d
1412068,982652,d
968812,959834,d
662486,1318859,d
406941,1288011,d
1002745,1059026,d
944688,816571,d
939092,993029,d
352391,556362,d
663208,598356,d
1292607,1366529,d
1001448,970781,d
412487,121285,d
828347,97637,d
634534,1295536,d
1043816,958652,d
993197,1374406,s
1195634,992767,d
1374555,593645,d
982834,1046629,s
1089957,822437,d
556301,1353791,d
816468,714021,d
1366469,1366416,s
646160,712584,s
617581,1046564,d
1299121,1125001,d
1046323,663128,s
663278,417697,s
1374328,593547,s
656046,982710,d
1288231,816565,s
661855,1004221,d
1363661,1086911,s
1124897,593444,d
1059018,500815,d
662367,1299094,d
17798,285066,d
1398179,160251,d
376153,593536,d
982851,1046628,s
928273,1058900,d
655966,1366738,s
788742,789415,d
1241209,17891,d
482411,482428,d
392963,392913,s
1059579,1314038,d
663242,1058426,d
619306,1041206,d
139623,822243,d
1124215,1298621,s
968783,732103,d
1353825,1288072,d
160282,376089,d
982703,1002850,s
662586,1125169,d
1195321,1348137,d
1288221,1298671,d
1374808,423447,d
1089391,662524,d
959133,158003,d
1089406,1059444,d
602588,479856,d
122831,1046617,d
662990,822292,d
519370,566820,d
1124639,698820,d
828541,993069,d
959022,488101,d
1163963,230125,d
1017611,662834,d
1089801,663056,d
789603,788717,d
828702,380254,d
822357,1125545,d
646360,592105,d
1040777,482434,d
1412687,662174,d
1298831,1058441,d
1002904,1366534,s
992691,662047,d
928042,1040839,d
982671,1366764,s
1366533,1002837,s
646190,1040909,d
731134,731147,s
982814,117981,s
1124465,357888,d
633805,822476,s
655345,816526,d
446087,491073,d
1318966,122830,d
21499,939271,d
602606,793285,d
663033,662286,s
1089595,1125291,s
661904,1058780,d
649566,1411530,d
982814,714018,s
1288285,179721,s
121267,828339,d
968714,655883,d
1058678,1089304,d
519375,788778,d
285069,992442,d
1108405,1059636,s
716426,663050,d
617501,1058703,d
1374303,1089358,d
1089666,716453,s
647821,1003946,d
822424,1059457,d
661954,1125498,d
500828,362397,d
928259,982882,d
789636,560441,d
819446,992876,d
663309,593612,s
555648,97643,d
602678,1087002,d
1108344,959252,d
1366829,982786,s
1374846,1087749,d
968823,384482,d
1348165,1221893,d
968780,1125059,d
1366851,1288220,s
1040990,1226933,d
959385,968743,s
1089498,1089565,s
992639,662340,d
1124823,1124214,d
1087797,868136,d
821885,1348272,d
819515,661903,d
731297,1108316,d
1004010,1366391,d
1059390,662259,d
821866,1366590,d
1124155,1058342,d
982726,1125105,d
655980,816471,s
1089542,478325,d
1046619,714038,s
1003859,993163,d
1046681,714027,d
982886,1046605,s
1124795,1124965,d
1059623,1059235,s
662091,1089722,d
959051,716344,d
1374261,958864,d
1309960,98427,d
210607,822536,d
671999,602520,s
1288012,1319153,d
519437,1017611,d
714103,822251,d
1124312,716484,d
376824,662596,d
1088087,1287886,d
97938,1059449,d
828066,949700,d
828216,97348,d
413966,1288146,d
1058842,1059483,s
1287968,1366581,s
1116032,1046307,d
1125312,662337,d
555647,120682,d
928337,293560,d
1059091,968702,s
1313747,815645,d
224682,819506,d
1002839,982734,s
663034,1374846,s
593645,822480,d
663208,716406,s
959056,1299187,d
1114938,1089832,s
647830,1377882,d
661828,1108334,s
789423,1002863,d
928293,1089272,d
1271487,958772,d
1195568,418403,d
1125700,822075,d
663152,662817,d
593628,663267,d
392976,1374538,d
98187,556051,d
471908,1288165,d
1108493,1058746,d
959266,663094,s
1124381,1298793,d
1374821,959588,d
1125333,1059642,d
1058418,593305,d
958801,488115,d
21585,656008,d
482425,448630,s
1089466,592105,d
598355,662120,d
822401,1319130,d
960153,959338,s
21569,828044,d
662905,383010,d
1124669,993184,d
329990,401222,d
97599,1059366,d
828467,1059492,d
1319227,476589,d
982821,714081,d
662869,982755,d
1125295,822327,d
157575,980130,d
1374847,598363,d
993018,1298644,d
663182,828213,d
1298474,1287968,d
122909,1124536,d
1124272,1046551,d
1059450,822033,d
992558,1288240,d
662412,593551,d
1319365,822153,d
139652,97703,d
1002847,655905,s
1089646,482415,d
1319278,157609,d
1086998,1108286,d
828141,1319311,s
982916,1366490,s
1058677,1118630,d
655966,311406,s
617593,471942,d
1241385,828650,d
1058853,944700,d
982851,816486,d
714031,1287971,d
1374876,406805,d
662396,636581,d
1108313,97236,d
959643,1003961,d
868225,734155,d
476648,1124361,d
822337,1298818,s
1288157,180536,d
1040937,939019,d
1125450,1043810,d
1041160,324616,d
982837,1119028,s
1299011,98527,d
1366481,1366379,s
793227,1240097,d
1109282,1298493,d
15779,501107,d
819507,593579,s
1411519,993047,d
1366417,1059315,d
97252,418357,d
1221852,1238552,d
236745,1221855,d
1002852,1366426,s
939138,1298458,d
712466,1348280,d
559330,970759,d
646286,970805,d
449875,265681,s
417602,1221847,d
716415,662133,d
293548,1058879,d
1125345,655943,d
1040860,448839,d
1058554,662221,d
600984,787739,d
982801,655891,s
1089420,1089353,d
970640,1288158,d
1118486,1287799,s
663319,1298829,d
1059325,959055,d
406807,1299150,d
1385274,1299037,d
392977,1089461,d
968742,1318838,d
1195572,968791,d
1046683,655984,d
1059225,1002799,d
958940,958731,d
1125432,816422,d
500815,1366838,d
662578,662619,s
993138,982742,d
1108405,123427,d
712583,816422,d
120731,120680,d
982738,1366735,s
731172,1348350,d
463463,1298987,d
816448,714007,s
993029,1298945,d
959613,593493,d
1089660,993031,d
716399,97214,d
1002906,714011,s
591341,816444,d
1366806,982909,s
1326370,72603,d
633846,1059519,s
828231,982708,d
1319279,559334,d
958864,1125508,d
1298659,1374398,d
121272,1125093,d
1059326,1377881,d
1058489,819385,d
1059517,663148,d
1124285,662991,d
1125698,1089611,d
1118483,1118977,s
1089548,1195597,s
376065,1288553,d
481314,646228,d
943927,968719,d
712548,1118788,d
1114955,556449,d
815642,732092,d
1141602,828892,d
1374323,1374823,d
656000,497128,d
822219,1373294,d
559465,157324,d
1089299,958765,d
1059115,1089892,s
368559,97959,d
509760,169987,d
1124220,662212,d
828686,1118487,d
928329,1366678,d
982674,1119046,s
993167,602488,d
656056,816564,d
1125042,1124896,d
523659,593626,s
1348210,656060,d
655947,485703,s
1089741,663221,s
299919,1240374,d
1353738,593494,d
789399,1313814,d
970689,1374571,d
1004253,1089645,d
207878,982733,d
500764,1058985,d
1125509,716506,d
993072,1366632,d
1314021,1366459,d
462140,560640,d
1040851,1288118,d
828216,716351,d
72603,180628,d
633875,593391,s
1288077,1366837,d
591357,1374850,d
662166,410997,d
1195640,662548,s
992507,992443,s
646251,982640,s
1348339,816500,s
731872,633891,d
1287889,1288268,d
1288178,121251,d
992497,1017618,d
646203,712465,d
1366756,1366550,d
1125453,1125295,s
1004205,1318975,d
993065,1004231,s
662084,422224,d
393035,1118788,d
789595,617691,d
1116000,379051,d
944703,950152,d
1046683,1087779,s
382298,559254,d
120676,662658,s
656072,1366855,d
593546,1059153,d
822059,1299151,d
1124542,593356,s
72384,816733,d
1107876,1087759,d
968786,97377,d
1366527,1287951,s
662654,1124236,s
1124980,662602,d
959249,1298553,d
1385267,180520,d
1108290,1089411,s
1374858,992499,d
1089787,1125610,s
633731,1348165,d
1041239,970779,d
482395,122906,d
819455,1087824,d
959825,1366525,d
662208,423440,d
982679,714138,d
1108446,819387,d
822192,731611,d
207859,500943,d
399046,1288000,d
120694,1089846,s
1121280,1046561,d
1124221,959434,d
788855,788727,s
1299145,1089762,s
658860,1288047,d
401068,822515,d
662480,993074,s
662815,784005,d
143415,1374293,d
471894,821843,d
227197,1125585,d
663161,557292,d
928264,992769,d
714043,1288010,d
399353,97281,d
1349137,656017,s
982783,982648,s
497179,1313773,d
488333,1298987,s
157641,1124194,d
1058929,1374563,d
1090069,1124481,d
1087797,393050,d
1411509,1002799,d
646180,1124266,d
959541,1374417,d
1124437,98402,d
1108487,238018,d
591353,944680,d
1124422,566830,d
663142,1124998,d
1089607,662672,d
593370,120107,d
1125151,959481,d
1288242,1366378,s
970791,1374411,d
982886,1002806,s
1058596,1366774,d
985717,959007,d
662140,1391854,d
497176,1108286,d
1125152,1087767,d
480143,423287,d
1374570,596091,d
1002919,384843,s
1374466,959792,d
1314028,329954,d
1353782,661839,d
982661,982877,s
1124722,1124096,d
596084,938975,d
602593,1366850,d
417551,1124639,d
828528,1366705,d
1260710,733140,d
17859,17897,d
264238,789603,d
1089817,662297,d
1086924,819510,d
992654,959671,d
1040727,1363580,s
982782,656049,s
311464,993012,d
1041115,816564,d
958712,1059150,s
1195321,982926,s
1046606,982657,s
787467,788899,s
592796,97564,d
1059477,600982,d
1087789,1287771,d
1059412,1374439,d
1287764,1046616,d
1124271,1058731,s
959038,1089430,d
1348313,491057,s
1059093,1195594,d
959869,993114,d
390162,828488,d
649573,560465,d
1089954,1125027,d
1125515,1298672,d
1385265,123421,d
263800,822430,d
992452,959387,s
970671,1089721,d
819513,1124834,s
388123,1298867,d
663280,1108394,d
1366688,1195321,s
1002929,819480,d
1141509,1003866,d
1221920,958770,d
816482,1348330,s
241824,1124044,d
1299120,1058662,d
662565,1298623,d
1004181,1059067,d
1241378,1313943,d
1040792,1226622,d
662621,733081,d
733043,662626,d
1366698,828162,d
1221953,559763,d
1124479,822490,s
139664,97922,s
1195586,663034,d
97512,556333,d
1374372,500954,d
1363602,646191,d
1366425,1366850,s
1041102,593618,d
1243873,821835,d
828027,509778,d
1298923,1004041,d
97650,1141592,d
731918,732209,s
982706,1373271,d
592749,374318,d
822524,120782,s
939260,970731,d
993076,662667,d
1366384,816499,s
992836,1058774,d
1298784,1089390,d
556273,1059631,d
959455,992610,s
1046598,982876,s
662919,593455,s
661929,828027,d
291158,1002738,d
992756,1089495,s
1298771,1107878,d
868166,393019,d
1125759,374239,d
959272,992476,d
1040897,672055,d
662491,1125338,d
661819,1059613,s
1374417,993088,d
1125278,1003906,d
1313919,1319308,d
1058491,663290,d
698926,662681,s
1124069,1348151,d
662903,663152,d
1125471,822022,d
1003986,384846,d
501105,1046555,d
1088046,1089976,d
1124606,822253,d
663143,1287931,d
1107791,1124535,s
593580,1124958,s
1004236,1195576,s
357910,938848,d
1124139,1374358,d
120742,1058891,d
714118,816571,s
1318855,1298877,d
556102,383103,d
982927,1002839,s
449869,662482,d
1058723,205226,d
663242,1004135,d
789448,1326324,d
1059375,733071,d
959951,519435,d
210615,559481,d
1366591,424885,s
1117081,958855,d
556127,992552,d
1004203,1124525,s
423283,560460,d
985848,1288245,d
944691,982873,d
1374263,958765,d
1059028,828107,d
959359,1058841,d
1059310,1089537,d
1313905,970782,d
143420,390161,d
714099,179762,s
1086989,1349135,d
1124974,593487,s
822310,713112,d
959403,1059454,d
1119036,1087798,s
789479,1243185,d
1125010,1298859,d
1366751,1107867,s
958941,1089956,d
698935,992700,d
1041061,97537,d
1087786,491079,s
207842,1116301,d
1046315,939061,d
958877,265257,d
959665,959591,d
1287782,1046598,d
1288268,655973,s
816000,384841,s
121261,731626,d
559268,1366660,d
1125265,968820,d
970747,97961,d
210604,1004214,d
1374788,716373,d
992932,992936,d
787670,500855,d
646167,1240516,d
822205,1238567,d
816464,714098,s
1195623,714086,d
1374819,1059175,d
447771,146076,d
1288157,1366739,s
374243,731103,d
731201,1196655,d
828708,478309,d
1058559,392865,d
663326,596088,d
1374353,662359,d
1107645,1059121,d
663299,1059652,d
714021,1118787,s
828592,509771,d
992879,383031,d
1089611,959710,s
959717,655981,d
72624,98524,d
1298724,1118825,d
1089931,939021,d
593392,716404,d
392976,224806,d
1196656,939278,d
1108293,1125125,d
992629,379058,d
734112,72581,d
1374755,1059644,d
1002842,982819,s
1041137,939266,d
816564,1287935,s
661897,1059413,s
714026,1366843,d
822251,1299037,d
501111,732190,d
732203,655920,d
1240516,1108374,d
1059644,357888,d
1058992,489390,d
509774,593489,d
1353801,663297,d
944695,1366504,s
787714,663059,d
1319367,1059280,d
662094,1090009,s
1366748,982737,s
293538,593789,d
993002,993115,d
559272,559380,d
959274,980921,d
593514,1299035,d
1040795,731895,d
1195584,1058811,d
210620,1124617,d
827987,1087776,d
593773,1125058,d
827928,602611,d
662948,716369,d
1004215,1298741,d
822295,1370860,d
1089558,1348280,d
1058705,982857,d
1058580,293122,d
1089314,1319069,d
1125288,593491,d
982667,1288224,s
1298615,1353732,s
179741,123413,d
384475,179722,d
1287993,822310,d
1412697,383065,d
224692,662403,d
1089899,1058775,d
1374517,662200,s
593478,265681,d
234035,97761,d
1374875,982653,d
1058593,662853,d
944702,982726,d
928261,958969,d
1202978,958653,d
1299030,1318976,d
1289446,947930,s
1116146,476253,d
783991,827977,d
822357,1089898,d
959376,1046639,d
1287886,1348349,d
993019,1124662,d
714086,1046628,s
1059519,993145,d
662343,992841,s
1374596,1089833,d
1319136,143412,d
733087,731667,d
1287930,982831,s
1124594,1125218,d
1118522,1366748,d
121252,1298470,d
1125661,1114947,d
1090010,968746,d
1089645,1059405,d
1087812,1046638,d
1017630,950153,d
593830,1058839,s
714015,1119054,s
992863,960016,d
1108320,662961,d
366623,1058432,d
992698,1089338,d
1089484,731722,d
887033,1238560,d
716343,655995,d
1124855,822171,s
662130,1374827,d
602669,655971,d
716509,1260712,d
958754,959888,s
1090046,593363,s
1298621,959996,s
861616,1107780,d
868087,1411537,d
1124510,1002841,d
1348344,1366590,d
1043818,1059004,d
1288136,655876,s
1319364,788696,d
1089742,992789,s
982878,1366416,s
1366554,1059496,d
883389,1124074,d
160363,1043818,d
1059323,992943,s
1363663,822371,d
1058669,959481,d
958994,1348207,d
1125061,663242,d
406954,122824,d
661803,959541,d
