id1,id2,class
960040,1124365,d
819570,1089336,d
716358,488777,d
406975,959593,d
671833,714119,d
1003942,662151,d
1089773,1087810,d
1125618,992864,d
1374358,1195639,s
1221868,731613,d
1366401,1087028,d
1124755,396639,d
1221945,712592,s
1089575,661933,s
506995,789631,d
655856,1058874,d
1089793,593367,s
556285,1089455,d
146081,417613,d
822477,1124507,d
732202,731198,s
1288120,1288144,s
992768,959643,d
982654,1348222,d
98187,861623,d
568884,556389,s
1125083,646356,d
1089770,1058548,d
160274,1319095,d
1195568,1059228,d
1366392,1046618,s
1090090,1089652,d
822418,655917,d
993020,519450,d
1141587,264253,d
662836,1348280,d
887025,401067,d
982742,655889,s
992459,634523,d
1059586,1319123,d
1299120,1374826,d
1058547,714117,d
501127,634253,d
1238573,1348166,d
1118823,1348276,d
1089700,662493,s
1298956,982777,d
633829,476797,d
1124911,1017605,d
1374391,1298902,d
1089495,97303,d
992643,992697,d
556306,1124144,d
992618,1287871,d
662456,959315,s
1298742,602567,d
1298877,1125532,d
1089846,1089405,d
1125379,1059068,s
717954,1004221,d
1059563,662930,d
617615,982652,d
1087777,117989,d
1124846,1089828,d
949702,982753,s
1299071,661856,s
556119,1088077,d
205156,602711,d
662627,822288,s
1125452,868109,d
788856,789535,d
714087,1292595,s
1125108,1059455,d
821890,992490,d
1195568,1353756,d
1118525,816529,d
592110,602718,d
663180,1226949,d
379035,982772,d
958980,662786,d
822222,1058990,d
197439,234012,d
1125553,1058868,s
662299,1089462,d
500775,406793,d
120052,633811,d
793218,97530,d
1124528,661877,s
1089795,822441,d
1089580,265475,d
1017443,1199096,d
97661,617694,d
374314,376044,s
662305,671787,d
868178,1125071,d
662924,1124678,d
556311,731172,d
1124609,662363,d
602669,671841,d
506995,98184,d
1366647,1002927,s
180552,714035,d
1003977,120757,d
1058631,992696,d
1058570,1046606,d
1298699,663116,d
455714,1004008,d
1046603,1118487,s
446057,401057,d
731286,125602,d
1125047,1389257,d
819489,714110,d
662445,127528,d
1298524,1374550,d
1046635,1046618,s
672106,1017504,d
939105,992829,d
501099,1288228,d
959047,959690,s
822316,1298666,s
447781,663076,d
828635,1366838,d
662047,1059620,s
1319420,1319037,s
1366526,655346,s
1108289,601119,d
656029,1287770,d
1319339,958826,d
1348231,982802,s
731848,1119016,d
1003965,1059119,d
787457,617626,d
992543,593406,d
663238,1374328,d
1125178,1058627,s
1287823,944687,d
1125125,1299224,d
1125090,1058737,d
783969,783972,d
716416,663112,d
944710,311406,d
868164,479855,d
1004196,1089464,d
1125616,959566,s
72447,21545,d
1298613,17960,d
663074,1124787,d
655860,816437,d
1004182,1090046,d
329997,393034,d
661827,1124320,s
392931,1046628,d
816568,1058418,d
992989,1046634,d
992496,992642,d
350175,1348186,d
816516,1287797,d
662449,422224,d
662616,1088077,d
1115996,1116035,d
793248,868155,d
959092,819507,d
982756,1288269,s
816453,1366720,s
959297,662569,s
661913,1124595,d
959187,1374901,s
519370,488048,d
592232,1287930,s
662702,556312,d
662986,662789,d
1108476,1059120,d
1366760,982790,s
1124447,1124263,d
1287929,1288112,d
672095,828892,d
731214,731106,d
97764,868081,d
1124648,819494,d
423458,714016,d
1374596,1124124,d
1287958,1287754,d
1389295,1318912,d
662623,1089836,d
958719,968752,s
788038,205189,d
992857,944546,d
789618,227209,d
788037,1348244,d
1288172,1288186,s
822356,417559,d
662875,97569,d
593650,1058438,d
992690,633811,d
592232,656015,s
1124850,1313908,d
1121270,491057,d
662293,958814,s
661798,1319129,d
1125705,406972,d
1124262,471949,d
1299246,1298814,d
939249,1040860,s
406945,1046626,d
1287883,1046561,d
661895,716472,s
970754,1374235,d
1108471,661801,s
938878,1317563,d
1046599,491079,s
992540,1058898,d
1059144,1124105,d
958937,982695,d
1017596,234034,d
1268463,731720,d
662396,663144,d
1089461,1058846,s
1318859,117986,d
1059467,1125199,d
944702,1088077,s
662091,1089339,d
1374238,716352,d
714046,1288267,s
1088077,982926,s
593439,992852,s
1299177,1377868,d
633876,1124667,s
1046566,1287915,s
219477,1313921,d
1124155,959410,d
1260708,1366755,d
1348218,815650,s
1119035,1366811,s
1124280,671800,d
1065684,219468,d
822433,1059571,d
17871,1089638,d
1058375,160243,d
556426,959370,d
1124095,787752,d
647823,477979,d
500949,662775,d
1299148,662533,s
959672,180637,d
1319254,1319173,d
488038,1058969,d
868144,982753,d
1118487,714066,s
476795,662140,d
822255,646282,d
1298904,1124817,d
959710,992901,d
958641,160334,d
559493,959744,d
593528,227206,d
241835,1385275,d
1226623,1412062,d
1391873,649367,d
1366843,656009,s
982755,1348141,d
97287,1366758,d
1124111,714078,d
788372,489414,d
1058803,959449,d
1125755,1124388,d
959897,714036,d
958768,1059044,d
1089846,1002730,d
788802,671781,d
662469,1124984,d
1287884,656003,d
959330,357895,d
1002821,655896,s
822384,662611,d
556272,958940,d
982808,828044,d
17817,959838,d
982869,1118984,s
1002882,1288147,s
379055,392946,d
993010,662836,s
1040862,661907,d
1125757,224666,d
1319276,970737,d
559750,1288117,d
663096,1004190,d
180615,210571,s
1116108,374233,d
1003966,15803,d
960073,959971,d
655348,662174,d
509788,592798,d
966563,1226935,d
958731,1299127,d
1374862,828025,d
1125758,655948,d
97713,488048,d
633788,1058837,d
488097,97640,d
1366395,1288167,d
732098,1124968,d
662054,561889,d
1299250,120747,s
655345,1002806,d
1366544,982920,s
1389290,928042,d
822209,593592,d
1125443,21523,d
98076,828595,d
671981,1124742,d
293538,1089435,d
593817,1124532,s
357921,633855,d
960015,238061,d
376089,1348280,d
714118,982713,d
714077,1288170,s
731246,655883,d
959660,662562,s
500815,1366624,d
1389225,959010,d
602635,560502,d
120105,1124356,s
1089552,1288280,d
789537,653025,d
1195572,655865,d
733140,117989,d
1374561,661888,d
324604,1319039,d
1040759,556272,d
476724,401132,d
1040967,556335,d
1241543,1058634,d
1125284,1125177,d
1299087,822130,d
944690,491057,s
1059195,264062,d
633817,593462,s
1087070,944681,d
716376,662757,d
1059564,822175,d
509778,1238764,d
1059119,816465,d
1124263,788751,d
1090003,1298656,d
1124208,1058337,d
376820,1366450,d
1087755,1288165,s
992402,992451,s
1002886,1366496,s
1089635,663010,d
992566,731881,d
1299167,1058943,d
1298656,1124105,d
968700,662897,d
1125324,1221912,d
662717,1374896,s
662217,566791,d
822009,1059265,d
1017630,1141490,s
224696,1288248,d
662457,1108471,d
379051,180611,d
1124091,1040717,d
1046612,712565,d
401154,1059187,d
1004079,1141587,d
1374559,446092,d
1040822,1040918,s
1124108,1059452,s
968752,1374297,d
662733,179762,d
1004156,714040,d
1059470,1125544,d
992560,598363,d
1319392,1298870,d
828306,566811,d
97980,125598,d
1366566,982777,d
1363543,789441,d
1287958,982850,s
1298549,1089583,d
210566,1398163,d
982778,1287902,s
1125153,1288177,d
1292597,1125584,d
1040867,509764,d
1287782,982679,d
593675,868080,d
1089863,662359,d
1059279,993203,d
828262,992889,d
939006,1089813,d
960016,1125433,d
1319283,828158,s
1243877,861608,d
959860,661874,d
646314,958784,d
1221908,1040938,d
968818,662493,d
97823,959425,d
488342,883402,d
1366729,661827,d
982708,982646,s
982787,1368209,d
1298940,1199113,d
662855,647828,s
1124558,1124515,s
733105,733063,s
1116152,1125690,d
1116254,97428,s
393030,1116168,d
210600,1108338,d
821865,1299022,d
822393,1298440,d
993205,663148,d
1348282,982923,s
1299067,383058,d
1089857,1366824,d
1089668,958928,d
1089843,1373255,d
1298739,661963,d
960071,1298619,d
1041044,712546,d
783999,663075,d
992761,716357,d
828071,1326381,d
210575,1124758,d
1108365,1114963,d
655912,671830,d
1058628,662683,d
982704,1292595,s
509826,1043817,d
376053,861568,d
1195583,662456,d
120071,1004245,d
1288224,655961,s
1298852,1125408,d
1241207,787779,d
1221888,1087810,d
662011,1319308,d
789449,1124755,d
1040943,476253,d
982902,1121282,d
661896,816568,d
1124199,241825,s
1366802,822510,d
1288105,655973,d
1348339,714110,s
1298766,602531,d
1124145,1348333,d
180619,1124318,s
947930,982771,d
815646,1087811,s
160330,477990,d
793206,1046545,d
413951,169986,d
556121,1366426,d
959583,959502,s
698923,960025,d
593677,732165,d
210574,1124127,s
120705,97964,d
1366751,1288053,d
716488,97682,d
1299184,992789,d
1366445,1288219,s
1121280,982707,d
593455,822220,d
959066,97569,d
669986,731261,s
1374864,1292598,d
1287768,816569,d
98110,714008,d
1125063,828668,d
418320,716536,d
633884,422230,d
1318894,21584,d
490600,656002,s
1059513,662204,d
663269,1374278,d
1313851,1319018,d
1366571,1118483,d
633892,1124442,s
816450,816533,s
1090016,1059121,d
959212,959123,s
1298927,1088088,d
1288151,655882,d
993092,1089415,d
1348166,1059376,d
992676,968728,d
1058472,1298451,s
1287868,944718,s
1124985,1108416,s
566818,732089,d
968820,992900,d
1125711,982862,d
160210,731251,d
1002926,1288116,d
1374780,698819,d
662857,556374,d
789166,500953,d
477961,734139,d
1086912,938939,d
822234,120677,s
1195636,1125287,s
787458,476781,d
716375,646309,d
959378,828601,d
1299122,1287980,d
1348344,944721,s
662402,1089348,d
828177,868156,d
788765,788731,s
446053,713117,d
311447,788776,d
406795,593701,s
1002723,1366672,d
1319374,958911,d
982704,1366620,d
1374368,1059400,d
1090001,1089888,d
1059023,1114935,d
1002877,1058461,d
17831,1059334,d
698924,1059522,d
207848,959984,d
1089537,1058889,d
566848,560520,s
1125094,1124098,s
993087,1059634,d
968724,1374262,s
1319160,1046557,d
731693,556102,d
133881,593799,d
1353821,1366385,d
663229,1124904,s
714053,1288177,s
1040813,816527,d
1288019,1118524,d
1374566,619269,d
1089794,1299034,d
959459,992736,d
1348211,816529,d
1114940,656087,d
1059147,1058587,d
1298623,1125636,d
789560,1059165,d
224694,788801,d
828505,732128,d
712522,470883,d
784008,1058790,d
819449,1348294,d
561893,1374232,d
1089964,1089580,d
828692,717953,s
827942,1374708,d
1260709,1118823,d
1089979,1125122,s
958672,1089683,s
822283,731261,d
568865,1348250,d
1159137,120730,d
959741,1124290,d
992437,602455,d
959735,1058744,s
646291,982640,d
1374545,716467,d
1288220,1366546,s
992866,716426,s
1124563,1374641,d
714080,1366605,s
1089366,1089690,s
1141706,602546,d
661858,1114964,s
960041,591348,d
1059231,663098,d
662192,1125433,d
1125292,120082,d
556368,1389234,d
663108,993115,d
822470,822287,d
662329,958939,d
157554,1319243,d
1059514,1046644,d
488099,1125012,d
992971,593645,d
662542,791098,d
827987,1389291,d
120027,591354,d
819572,1041185,d
1124342,656047,d
959053,959313,d
1089591,662705,d
179744,1046538,s
1046554,982876,s
1058772,1046725,d
1348179,485703,d
1089555,1125616,d
714046,944686,s
133834,982646,d
1090047,993145,s
1002926,139675,d
793230,968735,d
489409,887031,d
72514,1114916,d
1319335,1041128,d
958953,1089280,d
982666,1287759,d
1313707,561898,d
556302,1299039,d
17908,793265,d
1295525,241835,d
1108492,1059441,d
828694,828986,d
1374279,992501,d
959162,993143,d
712572,992704,d
230094,1366668,d
958970,993025,d
1108323,1374325,d
1288157,1366705,d
1116055,205221,d
157627,816546,d
662157,1089902,d
980918,1348250,d
479854,1163965,d
788700,1287829,d
566768,1040820,d
993042,1313797,d
1263165,1058900,d
661872,662220,s
1089513,1004173,d
1288005,982881,s
1059147,992615,d
982751,816566,s
1114938,1125350,s
1119039,714116,s
661970,992955,d
97380,783994,d
662381,1116170,d
662654,959750,d
828160,1319236,s
968821,507016,d
1058673,1299007,d
222815,731089,d
828816,1089291,d
1299247,793257,d
205207,17853,d
928283,992978,d
1090019,938850,d
959180,959537,s
97629,21583,d
1299115,241826,s
1125592,661835,d
1271485,1059207,d
1089836,481313,d
1363632,491079,d
1195648,476721,d
1348256,1298463,d
1089452,1383372,d
712501,662923,d
1288255,1088050,s
959712,993088,d
1058809,662920,d
1040745,959544,d
1118630,1118489,d
1089897,593332,s
350172,1001489,d
1001465,939021,d
663130,822341,d
633885,992970,d
1288268,593410,d
827870,671781,s
944682,1366434,d
1040831,938874,d
959527,959774,s
993122,1195637,s
492926,476593,s
828026,663132,d
982775,714024,s
406942,1298604,d
593569,1059154,s
1287954,982766,s
698931,1059487,s
1370845,1202966,d
822475,15727,d
120083,968822,d
822230,671809,d
959327,715619,d
959198,733038,d
661827,593637,d
992695,1366502,d
1124430,661922,d
733088,732202,d
633810,1059289,s
1353784,1059346,d
1124512,731092,d
568892,822490,d
993145,958904,s
714043,655965,s
968796,1004109,d
982734,655953,s
958632,1108471,d
1087789,816550,d
1089852,1058543,d
662228,661970,d
1366549,1287799,s
821895,1348314,d
1125528,417600,d
698829,959256,d
368547,122911,s
445169,1059406,d
1125148,1374403,d
1087075,97971,d
662171,1058894,d
1108406,1319393,d
559383,1366462,d
959290,958863,s
1366660,1195300,s
960067,1089573,d
789385,619302,d
1059028,1040985,d
1124664,418407,d
330054,210602,d
828293,180536,d
822188,602500,d
959717,559471,d
1125078,716436,d
1299170,1059342,d
500814,1141489,s
819513,120091,d
1366482,1118630,d
452135,1410382,d
1107868,816532,d
399035,376121,d
417709,958762,d
1124604,1374499,d
663230,662007,d
1124989,1366838,d
1059354,1353735,d
1288245,1288009,d
1003943,1366684,d
1114975,662732,d
1353843,938986,d
663106,181197,d
646342,594129,s
1385271,593380,d
1213900,97659,d
959080,661960,d
993118,1090048,d
1298511,1298947,d
1087788,714041,d
593363,959588,s
72476,97427,d
1059062,479854,d
593315,1319132,d
345007,1366798,d
291147,656030,d
1195621,1059473,d
1058959,822094,d
1287752,655938,d
1366432,1348202,d
1004165,662772,s
97667,1116289,d
171496,480264,d
993012,656028,d
1374278,992578,d
822368,928286,s
982830,982877,s
1119026,714100,s
1159114,562146,d
828015,1348207,d
1058439,481321,d
1374220,1059255,d
1002903,1348085,d
698824,791097,d
959854,959553,d
410998,1125326,d
15779,731677,d
519452,482452,d
1004010,1119051,d
1002919,714028,d
960151,943933,d
828651,1114928,d
556336,959131,d
992575,1195640,s
560484,982700,d
1125517,982808,d
958997,663248,d
1124976,1298952,s
1124623,556111,d
560122,383040,d
1298433,1089481,d
944675,1226939,d
716510,1319155,d
1141588,959457,d
1058798,959779,d
1141454,828696,d
1348284,1002869,s
1089295,1002851,d
17834,227203,d
97293,788383,d
157595,1118483,d
662725,1243512,d
959248,816495,d
1287759,716384,d
1202984,1124579,d
1059594,238022,d
1298836,822045,s
828976,120781,d
205149,1116233,d
602634,1141490,s
1374376,120096,d
1125377,1089983,d
662614,98016,d
649392,1287921,d
1318831,828558,s
1319241,789576,d
816455,1287757,s
1374308,1124191,d
663246,716461,s
1124158,1058937,d
413945,1313933,d
1124442,1298524,s
1125384,1299054,d
1002880,656060,d
125597,1366422,d
939160,1287795,d
789439,97831,d
1374893,120755,d
949701,1366738,s
662045,1108471,d
1086924,417625,d
1374406,993064,s
1124763,1089634,d
1124224,1238590,d
1298603,868153,d
992576,1089542,d
958762,593676,s
1287815,401224,d
982837,816568,d
822515,822015,d
1298867,1124307,d
661957,1298662,d
1271479,1299214,d
1366831,1118994,s
230113,1319132,d
497186,928262,s
1366751,816468,d
982906,1087774,s
1125221,1114975,d
1368208,982741,s
970753,938868,s
662757,1058845,s
1124665,1298580,d
1059271,1348226,d
662379,662964,d
476623,658859,d
932734,1059489,d
1195633,958940,s
1124445,1041046,d
822310,993057,d
655909,1118488,d
662556,376074,d
1004076,1298477,d
1090093,662395,d
655960,497127,d
97206,1313824,d
788894,617507,d
1107644,500861,d
1125756,662801,d
1220679,1087029,d
1124693,1002904,d
1299151,716496,d
1298994,992492,d
413953,828646,d
1366691,179764,s
463472,731878,d
97933,133830,d
959846,656086,d
179726,672055,d
633817,793215,d
1125073,97737,d
602620,828335,d
944710,1287868,d
446101,828063,d
714107,959559,d
663007,1059074,d
556277,143417,d
662682,958732,d
1088086,1087755,d
560483,868146,d
1124486,828478,d
822462,804581,d
1288159,714099,s
1374627,1366459,d
97759,1046555,d
992872,928282,d
1089664,593501,d
657808,656050,d
97317,558838,d
1119005,1385277,d
789390,1374290,d
663031,993049,d
1124823,662656,d
714136,1195299,s
662675,1089998,d
970662,1002900,d
1125083,120089,d
1391859,1059137,d
1374849,992528,s
1298882,1298611,d
72530,593735,d
1348320,15795,d
1125551,663230,s
1089998,662639,d
1058910,828032,d
1374509,939150,d
452143,401064,d
593417,633875,s
120726,1299039,s
388125,822122,d
1058719,1125525,d
493730,476279,d
1288057,1125749,d
471951,1059571,d
566807,1089376,d
1298434,1298784,d
1046616,1002899,s
423458,1003888,d
1287975,1046646,d
958825,1221847,d
1298615,789479,d
959566,959514,s
392895,139645,d
1125154,662646,d
388119,662714,d
959992,423439,d
602584,1298565,d
822057,593356,s
662119,662027,s
993208,127505,d
1107784,821914,d
1298705,1298601,s
733131,712550,d
566796,602644,d
1059139,1059266,d
1058937,1058424,d
500919,793254,d
646196,1287921,d
72512,828696,d
602449,827870,d
592765,379041,d
1240113,497188,d
1124974,593801,s
819442,1086961,d
1124157,593489,d
712454,1363583,d
1089984,716543,s
1319416,1319055,d
1046630,1107845,s
734114,234014,d
399060,661880,d
1348185,982808,d
1299027,1125043,d
98115,293132,d
959476,1059622,s
1089821,1059076,d
593817,822013,s
1108394,1046628,d
1002900,179731,s
98208,828671,d
560489,804579,d
827905,992601,d
1374819,1004039,d
17825,1213899,d
822116,822473,s
1116166,1319051,d
1002816,982754,s
98070,120125,d
1288170,1366696,s
97465,959443,d
1002906,401072,d
1374762,928283,d
1125371,560648,d
993046,1124539,d
497194,1089349,d
1374580,662915,d
822410,482402,d
519377,1383370,d
1003889,593655,d
120122,822087,d
1059586,230106,d
662192,662939,d
1124601,993078,s
959690,1353750,d
1374526,1299131,d
663090,197435,d
960097,1313832,d
1288123,1288038,d
1288146,816445,s
1004012,992455,d
1374406,593687,d
655858,1288015,s
959250,593457,d
716354,661932,d
787738,1383352,d
993134,227195,d
1125315,1089793,d
959093,1125189,d
556282,376092,d
1374887,602633,d
1353766,662072,s
72457,646177,d
662700,1366592,d
1121272,982834,d
15749,471893,d
1041020,1125133,d
993153,293537,d
1089813,662167,s
982730,944711,d
446098,617618,d
992838,1125214,s
731196,828031,d
1058753,1374238,s
982710,1287952,d
714035,1002817,s
617605,558826,d
1374417,1089628,s
593476,1125264,d
712505,633859,d
1299137,993064,s
1287991,789447,d
181213,1319254,d
828463,1116175,d
596088,1087790,d
1004175,816569,d
992865,1353827,s
1124125,1003892,d
1366794,1366415,s
1108472,1059481,s
1398158,1059299,d
1319060,663133,d
1124409,663239,s
1374220,662210,d
1141518,97864,d
1288254,816533,d
1124096,1124599,d
1348137,982803,d
1059626,1299134,s
291144,1313833,d
662679,992525,d
662545,958994,d
1374852,671822,d
1089473,1374404,d
1226951,617597,d
982919,819455,s
883408,331263,d
1003878,663052,d
478289,1087026,d
822391,822325,d
938946,1086994,d
714022,1288152,d
1125379,661931,s
656020,1089993,d
1125219,1059567,d
453767,633841,d
828195,500903,s
1058351,491080,d
959274,1299037,s
1108460,1125063,d
959007,993152,s
1299028,1374319,d
732194,982772,d
1059178,828438,d
662438,634524,d
655956,982753,s
716456,715607,d
655345,1348249,d
1059151,655948,d
661939,819430,d
1298818,982922,d
960085,732104,d
714086,1121281,d
938995,1086944,d
1059322,1124610,s
329977,179776,d
1366776,1348175,d
263818,123386,d
1124743,958859,d
1287974,982925,s
663205,662082,d
672103,1319069,s
970647,1285972,d
993191,121282,d
828672,160154,d
822397,1298801,d
1058413,716382,d
1004012,662204,d
1348141,1040852,d
417605,120683,d
992723,1004049,d
1124564,662904,d
97428,1288199,d
364745,672056,d
1125742,1124955,s
828455,181206,s
1221879,1125360,d
1043807,959605,d
1004239,1040780,d
593366,509832,d
1299149,379034,d
788037,1349138,d
992698,662130,d
1059074,992613,d
868117,230129,d
1366568,944704,d
1288221,714063,s
985843,1089574,s
396658,1319044,d
1287841,1287876,s
1089836,593352,d
1058582,452153,d
714965,1002798,s
993146,959037,s
822167,1124887,d
406809,1059408,d
662145,1238590,d
1287890,1119016,d
959566,959315,s
992529,993031,d
1313833,828621,d
1059135,662996,d
210620,789489,d
822362,593332,s
1298827,1124323,d
1125153,1288141,d
1298782,1298981,s
662538,1058944,d
1353753,1220678,d
1299043,661993,d
120021,593372,d
488100,593593,s
970699,868220,d
959073,1089460,d
1298487,593512,d
1196654,1059506,d
992767,959056,s
97342,17795,s
1089805,883388,d
1141124,828565,s
1040871,392880,d
788792,950153,d
959167,72529,d
959950,593808,d
559286,671993,d
1058625,662683,d
1108395,383070,d
1348151,1366481,d
1089359,1090072,d
633886,661981,s
959542,992403,d
646177,1118496,d
698926,992636,d
1125249,1040972,d
982641,714070,s
714119,1090009,d
1366803,1287766,d
1059594,1374880,d
789562,219467,s
1087765,1087748,s
556388,15804,d
731677,731648,d
97527,1243517,d
658847,482419,d
1087072,1124483,d
263803,958730,d
656003,982787,s
1058667,593333,d
401162,669989,d
591340,1288146,d
827926,1089792,d
655904,982640,s
938883,1366601,d
205207,374810,d
992836,1059452,d
828195,1319108,s
992863,662486,d
636566,1090047,d
1124903,1002838,d
828979,383086,d
1058950,868099,d
1353846,120102,d
1090006,180573,d
390155,1287907,d
1385272,181202,d
1288271,714018,s
121270,1124487,d
982921,982657,s
488328,1089297,d
1348186,656076,d
939199,500756,d
1353827,1089814,d
1059322,992468,d
788375,788035,d
993043,1348232,d
143429,1059555,s
1089839,1058580,d
734079,982851,d
958905,661803,d
928303,379398,d
1059613,1004204,s
470878,143400,d
1114961,120743,d
636577,423280,d
1058730,1366720,d
1389295,661887,d
663119,1124483,s
559268,1366838,d
959123,958756,s
861600,821903,d
560533,656008,d
476629,671786,d
1086985,1046579,d
982727,1002833,d
662885,992764,d
1268460,1195299,d
663227,1366855,d
968706,593465,d
1002895,1288188,s
959404,959075,s
1087764,656014,s
1125131,959255,d
662248,1299132,d
1299126,1058699,d
662813,784003,s
374189,97289,d
1089347,716475,d
1124960,827910,d
663317,938946,d
1087001,992643,d
1298784,1089692,d
662447,392921,d
234037,828189,d
1298560,593775,d
1118788,1366818,s
1089290,299918,d
1159117,959936,d
480183,1383358,d
1374826,133841,d
662589,958660,d
1374628,992433,d
992729,401223,d
471933,471906,s
120108,476722,d
1299013,1374840,d
1089962,968780,d
671966,828565,d
828581,224757,d
662194,1366652,d
1058396,357910,d
633846,959710,d
716510,1298446,d
982802,1366719,s
446089,557434,d
453762,1124531,s
1374399,985843,s
117977,1288213,d
98109,1108288,d
1124529,816500,d
555652,1125427,d
422235,169966,d
1040785,655943,d
633746,789463,d
959298,959980,s
1090005,646155,d
120140,1298856,d
160248,816457,d
1374514,593311,d
1391852,120261,d
1314007,1124133,d
1004108,655952,d
789140,822489,d
1058667,959323,s
663226,822423,s
661994,1366779,d
1374441,655952,d
462134,1058453,d
178171,227207,d
355122,1124891,d
791098,1141519,d
944684,887028,d
376128,943928,d
1041123,662864,d
822465,1124719,s
1002904,1260714,d
714112,1046619,s
731860,1319364,d
120021,1121269,d
1288186,655962,s
593457,1089944,d
1125730,1058492,d
959043,959164,s
1318838,968743,d
1411515,593385,d
828510,1319245,d
1089611,1125175,s
406807,993114,d
1125211,1298855,s
821856,418362,d
968746,1298954,d
993061,1366872,d
1243186,602561,d
593571,1374660,d
828304,374812,d
1059474,1089948,d
230092,958775,d
661895,417708,d
1089926,1090070,s
1318849,560132,d
982790,1002893,s
1124351,662401,d
663046,1089575,s
21563,958881,d
992494,1089759,d
816432,1047066,s
1040840,970765,d
180596,1001492,d
618287,324589,d
1124103,714060,d
299636,982744,d
928298,593554,d
661915,593784,d
993144,992713,d
868086,992936,d
816550,1046583,d
488092,662598,d
1299258,488166,d
568887,1002899,d
868136,559757,d
662271,509806,d
993153,992499,d
592232,982673,s
788849,509732,d
1125016,1124519,d
1125325,123411,d
1124912,1298861,d
1348133,1287921,d
1348295,1119007,s
1059584,1089834,d
556121,982908,d
822140,661850,d
1298989,1125282,s
982829,982658,s
379385,788774,d
993084,97934,d
1392,618322,d
1374572,97175,d
593474,1348249,d
72502,1058694,d
966552,655883,d
1299053,446078,d
827938,698903,d
224702,993086,d
1298552,593803,d
714021,816452,s
1288149,982886,s
1124611,662714,d
100203,501113,d
982877,982799,s
1288211,982798,s
1088076,1348187,s
992482,160248,d
1087773,120134,d
1041100,1041206,d
1366591,714027,s
215532,1374840,d
787783,1288069,d
15723,789137,d
993011,822104,d
993048,959800,d
1298513,1326346,d
1125285,958762,d
120741,1124841,d
556305,293136,d
507018,938944,d
1298573,1125495,d
1159125,827920,d
970787,958938,d
169925,1348231,d
982747,1287902,s
388116,793223,d
123414,804622,d
662606,180533,d
21556,661991,d
959882,1373280,d
1366556,598353,d
1374737,992539,d
716379,663161,d
1348346,1366575,s
816520,982700,d
731722,1292594,d
120050,1299176,s
593793,1125504,d
1318955,868106,d
1088078,656037,s
1319150,1124272,d
1041061,1288290,d
1116287,714078,d
868115,662142,d
1089500,1059012,s
822263,985848,d
480189,992930,d
1001489,17853,d
