id1,id2,sim,text1,text2
788037,655995,0.07543143,"Väsy, väsy, västäräkki,","5 toisin virteni tupaan,"
1089410,662665,0.786796,"Minä hyppäsin (t. lensin) aij̄alle,","5 Minä hyppäsin aidan päälle,"
1221960,1001468,0.8485284,"Yks kutoo kultakangasta,","Yks kutoo kultaa,"
1298819,592802,0.8981462,"Päisteret tulelle sytyit,","5 päistäret tulelle syttyit,"
617606,392900,0.5939139,La laulan huraala hullu!,"Langot laulaat hyvästi,"
1288233,1366648,0.81705946,"Tee pellolle pesäses,","Tie pellollen pesäsi,"
1040994,1319365,0.4082483,Pahan vallan valkihisen!,Saman vetosen rannikoita.
982752,982725,0.82992756,"Nuku, nuku nurmilintu,",Nukun nukun nurmilintu
1366862,1374275,0.32183936,"Leivän annon linnull',","Lennä, lennä löyhyttele,"
593453,1119008,0.06575959,"Väsy, väsy, västäräkki!","Kivensilmän suurukkainen,"
1059356,1125103,0.6007514,Tie minut taloon vei.,tie minun kylään vei.
1288219,655943,0.9999999,"Väsy, väsy, västäräkki,","Väsy, väsy, västäräkki,"
618325,712561,0.2594373,"Viiet kuuet virsun paulat,",suu puhujan pullistuupi.*
374203,558820,0.18442777,"Sekä on antant armon herra,",Oikein otsakierollehen.
789128,1159125,0.27583864,Pahasta pataranista.,"5 Tammet keskitanterelle,"
97902,662373,0.17817418,Koira haukku linnun.,"Hyvät herrat heikotella,"
285074,1116160,0.54307544,"Laulasin hyväni laulun,","Laiska luotu laulamaa,"
828009,1287768,0.09829464,5 Nuku nurmel hyväl!,"Kuiva kuusi, rauda oksa,"
1366395,1366547,0.80952376,"Kalliolle kartanosi,",Kasesmaalle kartanosi!
828136,471912,0.30123204,20  Mitä otan virrekseini,"5 Silmänsä vertä vuotakoon,"
362397,788741,0.57976556,"Laulamma lammit on pihalla,","Nouskaa laiset#1 lau[la]maan,"
1298653,1125665,0.8576902,"Sauva minun tielle saattoi,","sauva minnuu tiellen saattoo,"
1326373,376055,0.5144538,"Kell on vello, se on l[ello],","Siell' on voita vuollaksesi,"
1046567,383031,0.12329924,"Pitäkää työ yötä 3,","Väsy, väsy, västäräkki!"
716464,958626,0.17782168,"Minä airam pääl hyppäsi,",Rupes tappamaa minuvakkii.
1366483,655908,0.8432741,Hankelle havumaijas!,Hangelle havumajasi!
662768,500941,0.16718346,"Saoi isä iästä,","Poijat hoppee kannuksissa,"
944704,714110,0.9999999,"Väsy, väsy, västäräkki,","Väsy, väsy västäräkki."
1046332,476604,0.44574246,Voite voita pytkyn peälle.,"Lapset unesta peloitit,"
593659,374810,0.78446466,Miä pääsin p[äistärille],"Mie vaa peääsin päistärill',"
1348315,656055,0.09672388,"Väsy, väsy, västäräkki,","tie pellolle pesäsi,"
139683,992440,0.31526414,Sielt takasin tullakseni,"75 Ukkosen urisovakse,"
959364,393037,0.19069253,"Taarasti joka talossa,","takaperin tullaksen,"
959938,293614,0.1725592,"10 Seppoi suuttui ja vihastui,",siält' viäl' takasit_tullaksen'.
662445,819472,0.75,"Lehto mulle sauvvan anto,","Metsä[!] mullen sauvan antoi,"
1089410,959635,0.9660919,minä hyppäsin airan päälle,"5 Minä hyppäsin aidan päälle,"
662344,662852,0.615587,"Minä jyvät havukalle,",Minä orava haukalleni.
828975,383065,0.30463588,"3:in karvoin koprahansa,","Oli ennen musta koira,"
959851,1313969,0.32417634,"65 Ann' ei anna Anttiase,",vasika vett kannova
1124598,1299207,0.94751436,"5 Aita kaatu kahen puolen,",Aita kaatui kahen puolen;
568886,1238333,0.54470485,"10 Kuoli isä, kuoli äiti,","Kuin miun kuoli kumppalini,"
662109,72425,0.37115374,"Tuota laulajoa hyvöä,",40 Joka lattijat lakaisi
959257,1348252,0.4082483,Leppää kun leipä pussi!,lehmät leivoit leippii
476791,1353785,0.34914857,Koira miul oravan haukku.,"15 Korvel o miu kottiin,"
1124875,1058499,0.40824828,Kotka minulle siipees anno,"20 Siitä leipo mulle kakun,"
662402,959937,0.5356557,"Niit_tuli meri mennäksen',","Ämenteini, muorisen,"
1319039,788791,0.51854503,Minkä pyörä pyörähtääpi.,ränt[ää] räpyttäkyöö.
601117,1366804,0.09863939,"Väsy, väsy, västäräkki,",Kitahain kiiskiruoho:
1366602,655956,0.9158438,"Väsy, väsy, västäräkki,","Väsy, vähä västäräkki!"
1124814,662177,0.774403,Joilla lentee löyhöttelin,30 Joilla lensin leuhuttelin
655909,1046537,0.909091,"Nuku, nuku, nurja lintu,","Nuku, nuku, nurmilintu,"
822053,1319219,0.28388748,"Ken lie kattien kahtont,","Miepä aialle kapusin,"
958770,958949,1.0,takaperin tullaksen,Takaperin tullaksen
1319256,120095,0.08512565,"Läkkämä Läkköläh,",Hiien harmaja havukka.
1124113,120103,0.15990055,Prokon heposet hirnumah.,Yheksän meren yli.
1348085,655960,0.72595394,"Nuku, nuku, nurmilintu,","nuku poisi, nurmellintu,"
1374809,1366802,0.33596843,Kartanosi kalliolle!,"Piilosalle pitkän matkan,"
559214,1043806,0.18898225,"kaikki piiat korjattiin,","Nyt se soipi soria eäni,"
662665,662444,0.62897086,"Minä hyppäsin mehtään,","Minä hyppäsin (t. lensin) aij̄alle,"
617501,828176,0.09925833,näkemäse näppe;,3. [ku]in [ei vanha Väinämöinen]
556049,1389248,0.21821788,25 kieli Kiesuxen lihasta.,"15 En löytänt emon kotiin,"
488100,958992,0.4296689,kalamies mull kaloi annoi,"15 Mie koakun kalamiehel,"
828979,1287985,0.079745226,"Väsy, väsy, västäräkki,","5 Helvetistä hevonen,"
1059503,1124418,0.76376253,Tahto minunki tappaa.,5 Minunkin tappaa
655921,1366851,0.8807048,"Tee pesäsi pellolle,","Tie pellolle pesäsi,"
1125302,160280,0.13284224,"Lystikki lylyjä#6 vuoli,","Tappoi isän, tappoi äitin,"
992595,1058814,0.65033257,"15 Minä oravan kokkolinnulle,",10 Minä oravat kotkalle.
970739,1314001,0.29417422,"5 Tunniss o tukku saatu,","15 Saksan saappaat jalassa,"
789486,1102105,0.40730658,Meren#3 puolen kymmenettä.,"10 Ruotsin kylyn kylvendäijell,"
662168,661856,0.9805809,Kalamiehet mulleŋ_kaloja.,Kalamiehet mulle kaloja.
1124481,958739,0.7591444,yli mere mennäksen,"Että mä pääsin meren yli mennäkseni,"
509778,566788,0.4281744,Kauan kalsu kainalossa.,"Kakra on mittää katala,"
992567,959472,0.829228,Ämmä minul kaku leipos,"Ämmä minulle kakun leipo,"
1313710,602552,0.19611613,"Silmäis syvämehhee,","Siihen ast siivoo laatu,"
1117080,493726,0.5330018,Vaivu maallen valkealle!,Vaski parralle valuvi.
959752,982828,0.16692448,Vähä lintu korva-tyynyn.,"isäntä hirnu pilttoos,"
1298840,1298781,0.842235,"5 minä pääsin päistärille,","mie vaa pääsin päistärille,"
655341,788736,0.5770176,Kulta suusta kuvahuupi,"Suusta kuin sulan kynästä,"
1087814,655973,0.8918918,"Väsy, väsy, västäräkki,","Väsyv väsyv, västäräkki,"
1299159,968799,0.61584026,"Minä kakon kalamiähell,","Minä kalat riihimiehelle,"
1287926,1348354,0.9057893,koivun oksal kotosi.,"Koivun oksalle kotosi,"
1292629,656063,0.60481477,"kalliollen kartanoś,",Kaiken kartanon unia!
655863,655878,0.7222224,"Hangelle havumajasi,",5 Männyn havulle majasi!
1348291,471947,0.41870403,"55 Sekä nousin nuorukkainen,","Nuku, nuku, nurmen kukka,"
1116264,938983,0.2472257,"Toinen solkii solkimia,",läpi seinän laulajia
827975,828670,0.2712254,Vallan ilman valkeesen.,"Maa kuparinen, euko#1 vaskinen,"
1353812,1288221,0.31139955,"Kartanolle kalliolle,",5 aitta syttyi tulelle
816432,1121270,0.8563489,"Nuku nurmilintuseni,","Nuku, nuku, nurmilintu,"
1124639,1292603,0.27386126,"Millä lennän leuhottelen,",Heilutteli lasta.
1221952,1017625,0.48685384,"Ja kateita kaatamaan,""",5 Onpa kaivo kartanossa.
98502,285074,0.7181325,"Laiska luotu laulamaa,","Laatu laulamah halusi,"
982802,1366730,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmilintu,"
1087774,1288195,0.9553303,"Nuku, nuku, nurmilintu,","Nuku nuku, nurmi lintu,"
72553,992904,0.40004733,Yli kymmenen meren poikki.,"""En mie on oveen osau,"
1287969,1366450,0.95860255,"Väsy, väsy, västäräkki!","Väsy, väsy, väistäräkki,"
1238590,1058805,0.42640147,"Mettä mulle sauvan lainas,",Kaiken vallan kasvannasta.
731223,1058382,0.46017903,"Mukulat muilla puilla,",Nuorellagi Jougamoilla:
1366378,1088087,1.0000001,"Nuku nuku, nurmilintu","Nuku, nuku, nurmilintu,"
734085,992876,0.29999998,meinas minua tappaa,"läylen minul teäli olla,"
1059048,1374306,0.9456106,Aita kaatui kahenpuolen. ,Aita kaatui kahden puolen.
958832,383031,0.08980265,"Pitäkää työ yötä 3,",Lehmä leevä lellutteli.
384462,97247,0.19245009,"Leukohin#1† leviämättä,","En kurja kukalle pääsnyt,"
828227,828964,0.8872442,"Ken katein kahtonoo,","10 Ken katten kahtonon,"
1046598,655882,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmilintu,"
481314,1366616,0.3265986,"5 Koivunoksalle kotos,","Aita kaatui kallallensa,"
663003,662848,0.80854297,"Minä kakkaran kalamiehelle,","25 Minä annoin kakkaran myllymiehelle,"
1366490,1288086,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmilintu,"
1288037,401054,0.18856183,"Väänsin hartio-väellä,","sijo lapsen silmät kiinni,"
958721,1040729,0.3069703,"Tuo isälles silkki vaatteet,",Sias sotki taikinaa
617656,97358,0.37062466,Umpi-lammiñ lappeijilla:,"Lankot laulaat hyväst,"
446057,649383,0.19641854,"Jokos lauluille lähemme,",Aina kuuluin kunnialle.
406814,1125055,0.618284,"Minä kakun kalamiehille,",Kala-mies miulle kaloja;
413920,944670,0.06855911,Väsy väsy västäräkki.,Nii istumme ikkunoille.
330016,828550,0.51847583,"Vasemesta varpahaasta,","Uutta virttä, vastumaista,"
418363,98117,0.50990194,Joutsenen koria kulkku,Kulta tehnen kurja poika?
959003,1059093,0.8206101,"Minä jyvät possun suuhun,",minä jyvät porssan suuhu
1374905,959577,0.9244861,sielt taas takasin tullaksen,Sielt takas tullaksen. 
661933,1089700,0.9174633,Minä kalat riihimiehelle;,"Minä kalat riihmiehille,"
230093,160306,0.40201518,"Alla kaunośen#15 petäjän,",Kauniit katon alukset.
1299002,816566,0.06575959,"Väsy, väsy, västäräkki;",Mie vaan len̄in löyhöttel[in]
1124125,1124419,0.9332563,"Minä pääsin päistärihi,","Minä pääsin päistäriin,"
1116029,17959,0.1996675,"170 Rakehina rautazina,","Yxi puinen, toinen luinen,"
714035,1366771,0.9999999,"Väsy, väsy, västäräkki!","Väsy, väsy, västäräkki,"
1058682,1046626,0.06855911,"Väsy, väsy västäräkki.",keppi minun kylään vei.
97949,819572,0.16208817,pää pilviä piteli.,"En [poika polon alainen],"
1119051,1366867,0.9999999,"Väsy, väsy, västäräkki,","Väsy, väsy, västäräkki!"
413924,959868,0.28097573,piene karita vettä kanno.,"Oho maitta meien maitta,"
160168,133882,0.18490009,"55 Terve M[aaria] e[monen],","Lähtenen ⌈La⌉pin avulla,"
992839,1119010,0.50251895,"Aidan alle asentosi,","possu mulle liikkiön anto,"
788834,224678,0.15713483,"15 i priänikkia i boraschk⌈ia⌉,","Vaskisuissa on valujainen,"
783998,1003932,0.6375981,Venäläinen veri koira,"Venäläinen, vainolainen"
671960,1087048,0.24525572,"Yksi valoo vaskia,",Rauta van̄e ymberille.
1040808,1288076,0.070099965,"Väsy, väsy västäräkki,","Istuu aitan akkunalla,"
959712,1319308,0.097823195,"Hyhmänä hyrrimään,",minä kalat jyvämiähel.
1326334,399338,0.4119429,"Suu suruinen on laulajalla,","Joll' on siivet s[ilmän] a[lla],"
1299234,716540,0.15638581,Yhtenä kesäisnä yönä.,"Emäntä armahainen,"
413923,471951,0.40624997,"Kasvoin vellon kannikoilla,",Pellon pääl on päähkönikko.
1374513,1090028,0.7175473,Venäläinen verikoira,Pohjalainen verikoira
488065,1240109,0.69084936,"Mie kokosin koprahein,",Siin mie kopristan kovemmin.
478312,822063,0.61952245,"Venäläinen verikoira,","Veikkoin on vetelijäinen,"
662216,1374226,0.73076934,"10 Kylen annoin koiralle,","30 Oravan annoin kokolle,"
1058839,593643,0.8071419,"Mie koaakun kalamiehelle,","Minä kakon kalamiehelle,"
960034,357919,0.5085476,"Siipi meni maata myöten,","Menim_ma_mui̯nom_mustik̄alan,"
1125416,560541,0.29166666,"Eihän tuo mikä olis,",Pompo antoi puolen kylkiä lihaa.
324598,1058787,0.31052947,"20 Lampaat uuniin anniskeli,",30 Toisin saarnaavat saranat;
992835,497186,0.7458698,Kalamies kalloi miulle;,"kalamies mulle kalat anto,"
662525,662617,0.80000013,"Savolaise(n) sappi-silemä,","Suomalaisen sappisilemät,"
1313922,1313804,0.7329408,"Laaitetti lautamiesi,","Vai siun laitto lautamiehet,"
1298927,944670,0.06855911,Väsy väsy västäräkki.,"40 Laki lahn[an] suom[uksista],"
357880,982891,0.097823195,Petäjäisem_peŋkim_päähän.,"Mie aijalle pakoon,"
160178,1292606,0.52981293,"Ukon uuden lippahasta,",Liukkahan lylyn livukse.
646362,828660,0.42433423,"Ken katein katsoo,","Toipa mullen korijat kengät,"
157316,1363558,0.22978625,Ja kultanaakulat hiuksissa:,Kivet laikku lainehilla
714968,959556,0.06052275,"ämmä ähvö ämpäris,","Kartanois kalliolle,"
1124727,1202977,0.4913538,40 Minäpä kylen koiraselle;,"10 Minä kourin kokkoani,"
992449,1059089,0.8153743,"10 Minä kakon kalamiehelle,",Minä kakun kalamiähel.
1058956,1374330,0.5060243,Pappi mullen paijan antoi. ,"25 Panin Kaijan lypsämään,"
169940,1385279,0.2076137,korvin kuulemattomaxi!,"Viennäks' vilun vihurin,"
1086916,939022,0.4494035,"Lentes' aitan ikkunalle,",10 Raentani Raikian portahille;
1059604,1299175,0.66628253,"Minä pääsin aidan päälle,","5 Minä hyppäsin airalle,"
1299204,663298,0.6470589,"Tappoi isän, tappoi äitin,","Tappo isän, tappo mamman,"
783984,1366705,0.08164965,"Väsy, vähävästäräkki,","Tule siivolla sisähän,"
1299038,982667,0.06855911,Väsy väsy västäräkki,Venäläinen verikoira
446045,966563,0.2116669,"ku joka viikko villo antta,","5 Nii kasvoin ilomäellä,"
1298788,960046,0.5070926,takasei̯n oli tam̄ipui̯st:,tyttären taputtamasta:
122905,476680,0.20619653,Kuta kulla huomenella?,"Karsta katehen silmäh,"
593487,968776,0.7877264,"minä kakun kalamiehel,","Mie kaakun kalamiehille,"
1004030,1348188,0.06855911,"väsy, väsy, västäräkki!",Venäläinen verikoira
982747,1288213,0.790965,"Tieppä pellolle pesäsi,","Tee sinä pellolle pesäsesi,"
410982,1089391,0.5547002,"30 Lentääksen meren yli,","5 En nähnyt merettäkään,"
980918,982859,0.31851098,Kalliolle kartanosi,"possu hälle liikkiön antoi,"
180569,383059,0.3394414,"Tekiit työtä neuvottua,","Tavotin tyttäret taputtamass',"
928035,661840,0.60406864,Kosso miulle kylen anto.,"Ja lehto mullen sauan anto,"
379400,1389287,0.630062,Kyrpä kohta kohdastansa,"Tuo kokosi kohtalonsa,"
993023,1374728,0.50984985,"Tieltä mä löysin ämmän kakun,",Emäntä mulle koakun leipo
139631,72612,0.41602516,"215 Panen on kiven kuplamaahe,",Huommen kuurona kul[uksi].
787454,731822,0.8703884,satabo seitschemen sanoja.,5 sadaba seittšemen sanoja.#5
509825,731181,0.54494923,95 Virkkibo Väinöi noin sanoikse,"Aini noikku nodramosa,"
982744,1348350,0.9999999,"väsy, väsy, västäräkki!","väsy, väsy västäräkki."
476251,392986,0.6667693,Niin on miulla kurjasella:,"35 Niin on tuolla toiselas,"
593568,1059261,0.6880624,"Kyljen annoin koiralle,","Mie kylen koiraal,"
828818,655920,0.09863939,"Väsy, väsy, västäräkki,","5 Vastuksin valvattanoo,"
500757,828487,0.72057664,"Vasemesta varpahasta,","Valkeasta varrestani,"
789126,422227,0.31052953,"Mie kaakun kalamiehelle,","Kun sen lauluille lähemmä,"
1116022,1141598,0.4432027,"Silmät verta vuotakohot,","30 Kirja verkulan vakosta,"
1089302,1043794,0.5966942,"""Aja#1 tälle#2 puolen karjasi!",Tällen puolen tullakseni;
663103,731893,0.40128618,Virkkaa vanha Väinämöinen:,"Venäläinen, veri-koira - -"
476618,324584,0.37630892,"Min verr' ison kotona,",50 Ain itken isäini peäle
731258,331273,0.24535824,"Juotin mie ison hevoset,","Kynsin kylmähe kiveehe."""
938949,1313847,0.179374,"Kui ott Oravan tamma,","40 Tuolta se tulee tuljuttaa,"
992409,602532,0.25537694,"Katteelta silmän kaivan,","Kotka minull siipes anto,"
97974,15802,0.19402851,"80 Ikipuolella iloksi,",Siitä laululle lähemmä.
560118,1313697,0.4016632,Miehi hitto#2 Mikkelistä;,"Paan mie paitani hihoista,"
1298737,822054,0.86164063,Aita minun alleni kaatu;,"aita kaatui minun allain,"
1059311,1374817,0.74261063,"Aita se kaatui vainiolle,","Aita kaatui alleni,"
139663,519426,0.2222771,"Virret laulaen vähene,","55 Voi v[eikko] sulos[anainen],"
1046616,656044,0.9553303,"Nuku, nuku, nurmilintu,","Nuku nuku nurmi lintu,"
1299213,1004038,0.7127865,Rengin reikää vääntämästä.,"Väärä kintun vääntämästä,"
1118522,714046,0.73702776,"Nuku, nuku, nurmilintu,","Nuku se ennen nurmilintu,"
97611,731691,0.31672305,"85 ""Lapsen lahjat, köyhän kenkit,","Ruvennemma laulamah,"
959642,1287981,0.17568208,"Nuku ku mie nukutan,",Kalamies mull kaloi anno
928270,1058815,0.75973725,"Kokkolintu mulle siipensä anto,","Kokko mulle siipensä,"
982876,789439,0.19943102,Laulavat nuo Lapinkin lapset,Nuku muku#1 nurmi lintu
663026,1195622,0.94928896,Aita kaatui kahen puolen.,Aita kaatui kahten puolen.
816532,1087822,0.8762495,"Väsy väsy, västäräkki,","väsy, västäräkkiseni,"
120109,179782,0.53218114,Akka alla lypsäv:,15 Akka miulla tahasta;
993146,662169,0.9999999,"25 Minä kalat riihimiehille,","Minä kalat riihimiehille,"
883397,1298603,0.17677669,"Tappo isoin, tappo emoin,","10 Yheksäs sanapa miun on ylimmäinen,"
714038,324592,0.60778975,"Kana, muille kallahille,",5 Kalliolle kartanosi!
1288218,1288170,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmilintu,"
1124204,602681,0.27602625,"Ken katteen katsonno[o],","Minä kuusehen kumusin,"
734135,15796,0.6531972,"""Oi on velli V[äinämöini],","""Hoi sie vanha Väinämöini,"
210571,1124583,0.60302263,Olipa vielä tappaa minutkin.,Tahtopa [tappoa minuo].
822107,646364,0.2267787,"15 Tuli hiiri, hippas' vähän,",Tahtoi minunnii tappoa.
662751,959074,0.80603224,minä kakun kalamiehel,"Minä kakkaran kala miehellen,"
1288251,1087766,0.15689291,"Tuonelas on tupa tehty,","10 Ammun mie oksalta oravan,"
1377867,160391,0.42163703,"Eläiss'#46 tämän emännän,","5 Ken tämän pahan kattonnee,"
219483,1348232,0.07352146,"Väsy, väsy, västäräkki,","Tämän kiven kovuot,"
992533,1059263,0.4212118,15 Kotka mulle siivestänsä.,"Toukolintu mulle siipees anto,"
1004219,210254,0.1980295,"Mie potitsan#1 mereh,",Minä sanoin emännälle:
1125055,406953,0.43355498,"Tuo miun kultalammas,","Minä kakun kalamiehille,"
1313836,500990,0.18257418,Tuonne mie pahat lähätän,145 Vaati laaun lautamiehen.
179740,1287991,0.627495,"Mie se laulan lapselleini,","5 Laulampa mie lapsen virren,"
731899,662168,0.3846154,Kalamiehet mulle kaloja.,eik' ole miehen karvarinnan!
653031,619306,0.61545753,jo on laulut lakastuneet.,"25 Mine on lyönyt laulajaxi,"
1017615,662937,0.32907262,Päistäret sytty tulehen.,"Tuonne hiien helvetin tuleen,"
350165,556346,0.19287917,Suojissa suruisemmissa.,"Sulat sulien omani,"
731722,982755,0.067115605,väsyv väsyv västäräkki,"vanhalla varapivolla."""
17876,1141506,0.17928429,Jeesus siunakkoo minua,"Pyörr[ytä šanat pyhäsi],"
556143,949702,0.070099965,Väsy väsy västäräkki.,Loin tukist' selkähäin.
1058598,17940,0.20145576,Tuon emo šanoikseh#74 virkki:,Tälle puolen tullakseni;
1058726,410994,0.2236068,"K[arassyörit] k[aupungi]sta,","Niitä se vähän nissunnassutteli,"
958785,1125057,0.755929,"Minä kalat riihimiehille,","Minä kala riihmiehell',"
982874,1116110,0.18871284,Jokohon l[aululle] l[ähemme]?,"Tee pellolle pesäsi,"
1353827,493745,0.20044595,"25 Mis istui isotoin poika,","kalamiehet miule kalloi,"
663153,661906,0.8720816,"Yhdeksän meren yliten,","Yheksän meren ylitse,"
265519,1124965,0.08891084,"Yheksäksi ympyräksi,","15 Vietii velloni sottaa,"
1003944,822246,0.44992122,"15 Minä leivän sialle,",minä menin airan päälle
1059229,662331,0.3440312,"Mer' mulle sauva anto,","Tytär mulle kakon leipo,"
1288152,1366834,0.9687304,"Väsy, väsy, västäräkki,","Väsy, västäräkki,"
1087080,1124725,0.22140375,Sittä lenteä lekutteli,Kolmep piäntä flikkaa.
500821,1114951,0.12104551,"Yheksäksi yliiseksi,","Puuttehiist, ihmeist ikeist,"
663264,1108454,0.70014006,Kyljen minä koiralle.,"Minä kakkaran koiralle,"
555656,1059299,0.24565187,25 joilla lentää letkuttelin,Saatettiin Saksanmaalle
500774,160167,0.34050256,"20 Tuolla syyllä syrveömme,","20 Ei tullut soria sulho,"
1348304,1002918,0.62136984,Väsy väsy västäräkki.,"väsy, kun mie väsyttelen!"
1058445,1124064,0.44901323,"Muorin leipomasta,","Possu mulle liikin leikkas,"
1363545,97204,0.15836151,"Lähtenemmä laulamahan,",10 Sisarellees silkkilankan. 
97212,98397,0.17056058,Ravintona rahvahassa.,Paimenessa käütessänsä
646338,477999,0.23918243,"Emoi kehno keträjeli,","Kysy': ""Ketä sisällä asuupi?"""
1124511,662642,0.8131251,Riih'miehet mulle' jyvijä.,Riihimiehet minulle jyviä;
1366705,959095,0.8258965,västäräkki vähänen,"Väsy, vähävästäräkki,"
655865,1287982,0.7047138,Väsy ku mie väsytän!,"Väsy, väsy, västäräkki,"
828342,1116248,0.559017,Panemma käen kätehen,Katehen konnan etehen.
868207,72506,0.2581989,"""Kuule armas äitiseni,","Selvälle meren selälle,"
827958,959094,0.1511858,Tii tii tianen,50 Aita rautanen rakenna
559250,993163,0.1745743,Peräseinä peuranluista,Sulhaisen syämmellisen.
179755,1059545,0.45456868,"Kalamies mull' kaloj(a)#3 anto,","20 Akka alla lypsää,"
655967,384840,0.9999999,"Väsy, väsy, västäräkki,","Väsy, väsy, västäräkki,"
1004210,662283,0.8524368,Aita koatu kahen puolen.,aita kaatui kahden puolen.
662052,1059121,0.9782317,"Minä kyljen koiralle,","Minä kylen koiralle,"
1125178,120695,0.69786316,Riihimiehet jyväsiin;,Riihimiehet jyviä annot.
1377850,828467,0.19134595,10 Kuiva kuusi kasvovuu,"Kars kateen nenää,"
1125713,993017,0.16222142,Lepistöstä koivistoo,"tappoi̯ sei̯tsemän setäni lasta,"
1043822,509744,0.097823195,"Tulep#8 syä sykysy,","sika sotki taikinaa,"
593549,1363569,0.579066,"5 Yksi sitoo silkkiä,",Kukko sulki siipiään.
160174,97930,0.1714986,25 Kypenestä [tuli syttyy].,"Sai lylyn lykittäväkse,"
1195580,1124535,0.700389,Aita kaatui kahen puolen;,"Aita kaatu kahtapuolta,"
993128,1374776,0.65131164,"Venäläinen, verikoira,",Venäläinen vainolainen
1298854,819427,0.89864504,"Kakkaran mie kalam[iehelle],","20 mie kakkaran kalamiehill,"
1124945,1059124,0.30792016,20 Lintu mulle siipensä antoi,"koira mulle ˀ_ˀ[[#1]] oravan̬ haukku,"
662021,982865,0.9130434,10 Peräseinä peuran luusta,"Peräseinä peuran luista,"
471946,1374461,0.5231389,15 Ja kahteksan kaupungin ohitte. ,Kun kasvoin minä kananen
97195,123410,0.7150969,"Pakkani pahoin tekövi,",Pakkaińi pahoim purovi.
1089455,1125211,0.73969334,Kalamiehet mulle kaloja;,"Kalamies mullen kaloja antoi,"
233999,655998,0.5640761,"5 Koivun oksalle kotisi,","5 Kolme on koko uulitsalla,"
1118630,1288117,0.9999999,"Väsy, väsy, västäräkki,","Väsy, väsy, västäräkki,"
788763,793255,0.17782168,"Virsiäini virittelen,","Tammet keskitanterelle,"
133848,655948,0.07702442,"Väsy, väsy, västäräkki!","Noin s⌈i⌉[e] virkit, noin nimesit,"
557293,1125501,0.4642858,Minä juoksin aitan alle.,Timmin taidan tarkoilleen:
734074,98435,0.6338657,"Laulan laihoilla lihoilla,","Laulammo lammit lattioil,"
1313804,476779,0.28867513,"Laittoit kurjan kulkemaa,","Laaitetti lautamiesi,"
482390,1298858,0.36,"mie voaa jyvät posso suuhu,",Mist mie suanen virtosii?
1298937,1124641,0.6998677,"Tappo isän, tappo äitin,","Tappo isoni, tappo emoni,"
355123,1040798,0.41516823,"Parta päivän palmikoisa,","Vai lie parkiten pajussa,"
1124887,828678,0.5441072,"toinen verta, toinen vettä",(venäläinev_verikoira - -
1046619,453774,0.52678657,"Kalamies miulle kalloi,","Kalliolle kartanosi,"
938990,379386,0.40730655,Virren reunasta repäsen!,"30 Kun vietiin nuorena sottaan,"
959278,1058646,0.15689291,"Siäl_oli hevoset hopiapäisä,","ja lehmä leiposi pööränpääs,"
828071,1108487,0.5019578,"Minä suuren kiitoksen kissille,","Silmin kie⌈r⌉[oin] keksimätä,"
661824,716401,0.8100925,15 Päistärikkö sytty tulelle.,Päistärkoko sytty tulelle.
379030,928035,0.36363637,"Ja lehto mullen sauan anto,","La mie laulan musta tyttö,"
804588,938946,0.44901323,"Puolen kullastani,",Kävelen kuin oman kansa.
1366624,655915,0.9692234,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmlintu,"
556367,97205,0.30492482,10 Soanemma sanelemahan#2†,Sortuneita suojaele.
500896,1319120,0.7171371,"Silmin kieroin keksineet,","Kierosilmä keksinöö,"
97216,1374347,0.41602516,Mistäs tiesit tänne tulla?,"Ite on tieltä tempomani,"
661845,822463,0.5865558,vaan minä juoksin männikköön.,Minä mänin niittämään
1002871,1002882,0.9813067,"Tieppä pellolle pesäs,",tieppä pellolle pesäsi
560456,1374682,0.6097015,"Neitsylt sain, sain minä rihman,","Mitä miitin, kuin sanelen?"
787775,1040807,0.17960532,Pikku lintu västä-räkki,"Ulkua minä runoja kuulin,"
1058750,1058442,0.49746835,"10 Minä kalan jyvämiehelle,",Minä sauvan vanhalle ämmälle;
646287,712444,0.5925926,"Toinen sorii sormuksia,","Toinen takoi sormustansa,"
992851,1288072,0.084852815,- purs purs purs purs!,meinas minkin tappaa.
1124539,395218,0.3350126,Rahan eestä raksahutan!,15 Kaheksaksi kannon pääksi;
828128,117998,0.19518,Rujut ruokarantehilla.,Rasvana rapattakohot
1124434,1089853,0.5128776,"Kotka mulle siivet antoi,","Ämmä mulle kakun anto,"
1326329,445171,0.728044,"Mingän juonen juossakseen,",Juosten juom men J[- -]
413966,1002851,0.067115605,Väsy väsy västäräkki,"Olko[o] sille, jääkö[ö] tälle,"
1003990,1288243,0.067115605,"Väsy, väsy, västäräkki,",ja Hampahitten helistäjä
1040903,1202980,0.42333373,"Yheksän meren ylite,",Mikä sen meren tutkaimilla?
1299190,1003875,0.4454354,20 kosso mulle puolet kylkeänsä.,"Jyvät minä possolle,"
1124149,663224,0.8249579,"Sauva minun tielle soatto,","Sauva minut tielle saattoi,"
